priorite;score;nom_entreprise;adresse;telephone;telephone_intl;site_web;statut_web;note_google;nombre_avis;nb_photos_api;niche;ville;raisons;horaires_apercu;lien_google_maps;place_id;statut_appel;date_appel;notes;date_extraction
TIÈDE;63;JBS Energy;69 Av. de la Forêt, 36330 Le Poinçonnet, France;02 54 35 35 95;+33 2 54 35 35 95;http://jbs-energy.com/;Oui;4.8;63;10;plombier;Châteauroux;10+ photos API (excellent matériel visuel pour Claude) / 63 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 18:00 | mardi: 08:00 – 18:00 | mercredi: 08:00 – 18:00;https://maps.google.com/?cid=11323689787401552002;ChIJs3PAswOn-0cRgsDJvN3TJZ0;;;;2026-05-08
TIÈDE;63;Lantana Paysage Châteauroux;160 Av. d'Argenton, 36000 Châteauroux, France;02 54 34 25 98;+33 2 54 34 25 98;https://www.lantanapaysage.fr/a-proximite-de-chez-vous/paysagiste-indre-chateauroux-36/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb_website;Oui;4.8;72;10;paysagiste;Châteauroux;10+ photos API (excellent matériel visuel pour Claude) / 72 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 14:00 – 18:00 | mardi: 08:00 – 12:00, 14:00 – 18:00 | mercredi: 08:00 – 12:00, 14:00 – 18:00;https://maps.google.com/?cid=7876530089985777818;ChIJf5RNYo6g-0cRmiBHnGIOT20;;;;2026-05-08
TIÈDE;63;Électricien Châteauroux - Vinc'Elec;10 Rue de Scrouze, 36000 Châteauroux, France;06 71 64 30 95;+33 6 71 64 30 95;https://vinc-elec.com/;Oui;4.9;75;10;électricien;Châteauroux;10+ photos API (excellent matériel visuel pour Claude) / 75 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=18210854541262282002;ChIJsa0c_FwDpi8REl0_VLjzufw;;;;2026-05-08
TIÈDE;63;Avenir Services;1 La Malterie, 36130 Montierchaume, France;06 61 84 79 01;+33 6 61 84 79 01;https://avenir-services.business.site/?utm_source=gmb;Oui;5;65;10;électricien;Châteauroux;10+ photos API (excellent matériel visuel pour Claude) / 65 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 17:00 | mardi: 09:00 – 17:00 | mercredi: 09:00 – 17:00;https://maps.google.com/?cid=15170833051924599982;ChIJNat4uLgJ-0cRrpS4PkigidI;;;;2026-05-08
TIÈDE;63;Therm&Co;4 Rue Alfred de Musset, 41100 Vendôme, France;06 34 48 70 41;+33 6 34 48 70 41;http://thermeco.plombierweb.fr/?utm_source=gmb;Oui;4.7;78;10;plombier;Vendôme;10+ photos API (excellent matériel visuel pour Claude) / 78 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 13:30 – 18:00 | mardi: 08:00 – 12:00, 13:30 – 18:00 | mercredi: 08:00 – 12:00, 13:30 – 18:00;https://maps.google.com/?cid=2555877827558995438;ChIJRYo2ibdr40cR7nXzsFdNeCM;;;;2026-05-08
TIÈDE;63;Daniel Moquet signe vos allées - Ent. Guinhut;42 rue Madeleine Brès, 41100 Saint-Ouen, France;02 54 73 28 23;+33 2 54 73 28 23;https://www.daniel-moquet.com/;Oui;4.7;57;10;paysagiste;Vendôme;10+ photos API (excellent matériel visuel pour Claude) / 57 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 19:00 | mardi: 09:00 – 19:00 | mercredi: 09:00 – 19:00;https://maps.google.com/?cid=3501304703134801091;ChIJVUF0qOZr40cRwxzBqBMilzA;;;;2026-05-08
TIÈDE;63;GBE élagage vendôme 41🌳Abattage d'arbre | Taille de haie | Arboriste | Élagueur Vendôme | Entretien d'espaces verts |;2 Rue de la Varenne, 41100 Pezou, France;06 26 58 42 07;+33 6 26 58 42 07;https://www.gbe-elagage.fr/;Oui;5;96;10;paysagiste;Vendôme;10+ photos API (excellent matériel visuel pour Claude) / 96 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=9072399586584593003;ChIJOTcu7CJv40cRa4LGOluj530;;;;2026-05-08
TIÈDE;63;S&TGIE;539 Rue de la Varenne, 45700 Pannes, France;06 67 89 40 00;+33 6 67 89 40 00;http://www.stgie.com/;Oui;4.9;141;10;plombier;Montargis;10+ photos API (excellent matériel visuel pour Claude) / 141 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 17:30 | mardi: 09:00 – 17:30 | mercredi: 09:00 – 17:30;https://maps.google.com/?cid=344165121832185986;ChIJmWsRSKJ_5UcRgvDi1lq4xgQ;;;;2026-05-08
TIÈDE;63;Dbc batiment;20 Rue du Vieux Bourg, 45700 Villemandeur, France;06 52 62 28 19;+33 6 52 62 28 19;http://dbcbatiment.com/;Oui;5;79;10;plombier;Montargis;10+ photos API (excellent matériel visuel pour Claude) / 79 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 17:30 | mardi: 09:00 – 17:30 | mercredi: 09:00 – 17:30;https://maps.google.com/?cid=7504388239691951769;ChIJLQwzV4V_5UcRmS51E1jxJGg;;;;2026-05-08
TIÈDE;63;Entreprise EB Élagage : Paysagiste Élagueur;1 Rue du Château, 45200 Montargis, France;06 03 94 07 54;+33 6 03 94 07 54;https://www.jardinier-paysagiste-45.fr/;Oui;4.9;56;10;paysagiste;Montargis;10+ photos API (excellent matériel visuel pour Claude) / 56 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 19:00 | mardi: 08:00 – 19:00 | mercredi: 08:00 – 19:00;https://maps.google.com/?cid=16759948520167851691;ChIJT0m9gOV_5UcRq0ZwjmFMl-g;;;;2026-05-08
TIÈDE;63;Chauffagiste Izi confort, filiale EDF;Espace Sologne, Av. du 19 Mars 1962, 18100 Vierzon, France;02 48 75 30 34;+33 2 48 75 30 34;https://www.izi-by-edf-entretien.fr/?at_medium=Gmb&at_campaign=vierzon;Oui;4.7;140;10;plombier;Vierzon;10+ photos API (excellent matériel visuel pour Claude) / 140 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 14:00 – 17:30 | mardi: 08:00 – 12:00, 14:00 – 17:30 | mercredi: 08:00 – 12:00, 14:00 – 17:30;https://maps.google.com/?cid=7195036307064466431;ChIJcchpR0ra-kcR_6udfGbn2WM;;;;2026-05-08
TIÈDE;63;PETEL Elagage Abattage;34 Rte de Lury, 18120 Quincy, France;06 35 46 53 99;+33 6 35 46 53 99;https://elagueur-grimpeur-bourges.com/;Oui;5;159;10;paysagiste;Vierzon;10+ photos API (excellent matériel visuel pour Claude) / 159 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 07:00 – 21:00 | mardi: 07:00 – 21:00 | mercredi: 07:00 – 21:00;https://maps.google.com/?cid=18197971238703139454;ChIJiz7hpzfD-kcRfgqts2wujPw;;;;2026-05-08
TIÈDE;63;HB Plomberie;137 bis, Av. du Général Leclerc, 28100 Dreux, France;06 04 67 58 30;+33 6 04 67 58 30;http://www.tiktok.com/@hbplomberie?utm_source=gmb;Oui;4.9;111;10;plombier;Dreux;10+ photos API (excellent matériel visuel pour Claude) / 111 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=17310850655861008758;ChIJpXZA7-2U4a8RduluZvR-PPA;;;;2026-05-08
TIÈDE;63;Services Habitat;2 Av. du Maréchal de Lattre de Tassigny, 28100 Dreux, France;06 04 65 94 86;+33 6 04 65 94 86;https://www.services-habitat.pro/;Oui;5;182;10;plombier;Dreux;10+ photos API (excellent matériel visuel pour Claude) / 182 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=4995626404540523973;ChIJ6yTo_fzbBAwRxSUzOb8HVEU;;;;2026-05-08
TIÈDE;63;Plomberie Chauffage PCLD l Dreux et alentours;7 Rue des Frevents, 28500 Vernouillet, France;06 23 30 36 78;+33 6 23 30 36 78;https://www.pcld.fr/?utm_source=gmb;Oui;4.9;57;10;plombier;Dreux;10+ photos API (excellent matériel visuel pour Claude) / 57 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 20:30 | mardi: 08:00 – 20:30 | mercredi: 08:00 – 20:30;https://maps.google.com/?cid=15551252032232480531;ChIJ6UFl9ENWM4MRE9_JSVQl0dc;;;;2026-05-08
TIÈDE;63;YAD ELEC SERVICES 28;8 Pl. Pablo Neruda, 28500 Vernouillet, France;06 05 95 93 87;+33 6 05 95 93 87;http://yadelecservices28.com/;Oui;4.9;52;10;électricien;Dreux;10+ photos API (excellent matériel visuel pour Claude) / 52 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:30 – 18:00 | mardi: 08:30 – 18:00 | mercredi: 08:30 – 18:00;https://maps.google.com/?cid=8120360883624709818;ChIJd45Iz8dV4UcRuo5tPDNRsXA;;;;2026-05-08
TIÈDE;63;SARL Passion Paysage;28 Rue Gustave Eiffel, 37190 Azay-le-Rideau, France;02 47 24 92 61;+33 2 47 24 92 61;http://www.passion-paysage-37.com/;Oui;4.7;71;10;paysagiste;Chinon;10+ photos API (excellent matériel visuel pour Claude) / 71 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 18:00 | mardi: 08:00 – 18:00 | mercredi: 08:00 – 18:00;https://maps.google.com/?cid=5294714101886218217;ChIJE8gqaNE7_UcR6e8tTmyaekk;;;;2026-05-08
TIÈDE;63;Amboise Paysage by ADH - Paysagiste Pisciniste Pergola - Tours;1 Rue des Ormes, 37530 Nazelles-Négron, France;02 47 57 19 72;+33 2 47 57 19 72;https://www.amboisepaysage.com/;Oui;4.7;101;10;paysagiste;Amboise;10+ photos API (excellent matériel visuel pour Claude) / 101 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:30 – 12:00, 13:30 – 18:00 | mardi: 08:30 – 12:00, 13:30 – 18:00 | mercredi: 08:30 – 12:00, 13:30 – 18:00;https://maps.google.com/?cid=18163261160645733651;ChIJbwbeUZLK_EcREy3w4srdEPw;;;;2026-05-08
TIÈDE;63;ETS ArthurJULIEN Électricité Climatisation Amboise Blois Tours;4 Imp. des Châtaigniers, 37530 Saint-Ouen-les-Vignes, France;06 17 56 27 54;+33 6 17 56 27 54;http://arthurjulien.com/;Oui;5;54;10;électricien;Amboise;10+ photos API (excellent matériel visuel pour Claude) / 54 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 07:30 – 18:30 | mardi: 07:30 – 18:30 | mercredi: 07:30 – 18:30;https://maps.google.com/?cid=3654645442320490489;ChIJiYQ6mvFL40cR-V-DqarotzI;;;;2026-05-08
TIÈDE;63;CORDIER - ELECTRICITE & PLOMBERIE TOURS - AMBOISE - BLOIS;Za Porte De Touraine, La Rivonnerie, 37110 Autrèche, France;02 47 88 92 35;+33 2 47 88 92 35;http://c-cordier.com/;Oui;4.7;61;10;électricien;Amboise;10+ photos API (excellent matériel visuel pour Claude) / 61 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 14:00 – 17:30 | mardi: 08:00 – 12:00, 14:00 – 17:30 | mercredi: 08:00 – 12:00, 14:00 – 17:30;https://maps.google.com/?cid=1280822578147675269;ChIJEwZ1-Rw240cRhczKRlllxhE;;;;2026-05-08
TIÈDE;63;Tinten Élagage;24 Bd des Demoiselles, 49400 Saumur, France;07 63 62 62 49;+33 7 63 62 62 49;http://www.elagage49.fr/;Oui;4.9;65;10;paysagiste;Saumur;10+ photos API (excellent matériel visuel pour Claude) / 65 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 19:30 | mardi: 08:00 – 19:30 | mercredi: 08:00 – 19:30;https://maps.google.com/?cid=5189918017170788733;ChIJnyRQblA5qyMRfVHdcvBKBkg;;;;2026-05-08
TIÈDE;63;Franco Elec;39 Rue de Bagneaux, 77140 Saint-Pierre-lès-Nemours, France;07 69 62 73 41;+33 7 69 62 73 41;http://franco-elec.fr/;Oui;5;56;10;électricien;Pithiviers;10+ photos API (excellent matériel visuel pour Claude) / 56 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=6127030268576818967;ChIJ00Xhk0BdxmIRF2eWHpGVB1U;;;;2026-05-08
TIÈDE;63;Georges le plombier;16 Rue du Général Leclerc, 61130 Belforêt-en-Perche, France;06 24 27 23 87;+33 6 24 27 23 87;http://georgesleplombier.fr/;Oui;4.8;51;10;plombier;Nogent-le-Rotrou;10+ photos API (excellent matériel visuel pour Claude) / 51 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 17:00 | mardi: 08:00 – 17:00 | mercredi: 08:00 – 17:00;https://maps.google.com/?cid=3552794816239128732;ChIJNZfcYg1J4kcRnFDI1Q8QTjE;;;;2026-05-08
TIÈDE;63;Daniel Moquet, le spécialiste de vos extérieurs - Nogent-Le-Rotrou;Route du Mans, Lieu-dit Beauvais, 28400 Nogent-le-Rotrou, France;02 37 53 35 13;+33 2 37 53 35 13;https://www.daniel-moquet.fr/;Oui;4.9;195;10;paysagiste;Nogent-le-Rotrou;10+ photos API (excellent matériel visuel pour Claude) / 195 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 19:00 | mardi: 09:00 – 19:00 | mercredi: 09:00 – 19:00;https://maps.google.com/?cid=7832082055731529106;ChIJS-OG-tmw40cRksWWLyIlsWw;;;;2026-05-08
TIÈDE;63;Bloo Elec;7 Lieu-dit Bourgneuf, 61110 Verrières, France;06 30 85 65 68;+33 6 30 85 65 68;https://www.blooelec.fr/?utm_source=gmb;Oui;5;56;10;électricien;Nogent-le-Rotrou;10+ photos API (excellent matériel visuel pour Claude) / 56 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 19:00 | mardi: 08:00 – 19:00 | mercredi: 08:00 – 19:00;https://maps.google.com/?cid=3006195956371163718;ChIJf3u3ntS5mSwRRgq4eEsnuCk;;;;2026-05-08
TIÈDE;61;SOZER David Artisan Elagueur Paysagiste 18 Bourges;50 Bd de la Liberté, 18000 Bourges, France;06 26 99 13 94;+33 6 26 99 13 94;https://www.paysagiste-18-cher.fr/;Oui;4.9;192;10;paysagiste;Bourges;10+ photos API (excellent matériel visuel pour Claude) / 192 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux);lundi: 08:00 – 19:30 | mardi: 08:00 – 19:30 | mercredi: 08:00 – 19:30;https://maps.google.com/?cid=11437137751646935528;ChIJoaUKAp2X-kcR6BkgRjDguJ4;;;;2026-05-08
TIÈDE;61;Jordi Riffet - espace verts élagage d'arbre abattage d'arbre taille de haie élagueur paysagiste 28;12 Rue Hubert Latham, 28000 Chartres, France;06 06 44 87 04;+33 6 06 44 87 04;http://riffet-espace-vert.fr/;Oui;4.9;152;10;paysagiste;Chartres;10+ photos API (excellent matériel visuel pour Claude) / 152 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux);lundi: 08:00 – 19:30 | mardi: 08:00 – 19:30 | mercredi: 08:00 – 19:30;https://maps.google.com/?cid=11625730892032249338;ChIJ9co1EK8N5EcR-g3eiabkVqE;;;;2026-05-08
TIÈDE;61;Girard elagage entretien;Rue du Dr Faton, 41100 Vendôme, France;06 37 10 76 62;+33 6 37 10 76 62;http://www.girard-elagage-entretien.fr/;Oui;4.9;58;10;paysagiste;Vendôme;10+ photos API (excellent matériel visuel pour Claude) / 58 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux);lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=4264839618752692650;ChIJR0lAL5hr40cRqkHEgwnBLzs;;;;2026-05-08
TIÈDE;61;Espace fleurs & Végétalerie NEILZ;14 Rue Lemyre de Villers, 41100 Vendôme, France;02 54 77 00 66;+33 2 54 77 00 66;https://www.neilz41.com/coordonnees-et-horaires.html;Oui;4.7;94;10;paysagiste;Vendôme;10+ photos API (excellent matériel visuel pour Claude) / 94 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux);lundi: 08:30 – 12:30, 14:00 – 19:00 | mardi: 08:30 – 12:30, 14:00 – 19:00 | mercredi: 08:30 – 12:30, 14:00 – 19:00;https://maps.google.com/?cid=8123139959889820767;ChIJX2oPxzJq40cRX3wDWsEwu3A;;;;2026-05-08
TIÈDE;61;Jardin Alexis élagueur Montargis;Lieu dit saint sebastien, 45220 Château-Renard, France;06 41 04 30 57;+33 6 41 04 30 57;https://elagueur-nevers-weiss.com/;Oui;4.9;53;10;paysagiste;Montargis;10+ photos API (excellent matériel visuel pour Claude) / 53 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux);lundi: 08:00 – 20:00 | mardi: 08:00 – 20:00 | mercredi: 08:00 – 20:00;https://maps.google.com/?cid=15296414395415056519;ChIJDfb3maWb70cRh9DiR9nHR9Q;;;;2026-05-08
TIÈDE;61;GB ELAGUAGE PAYSAGES;45 Rue de la Bezonde, 45120 Corquilleroy, France;06 67 17 53 56;+33 6 67 17 53 56;https://gb-elagage-paysage.fr/;Oui;5;54;10;paysagiste;Montargis;10+ photos API (excellent matériel visuel pour Claude) / 54 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux);lundi: 08:00 – 22:00 | mardi: 08:00 – 22:00 | mercredi: 08:00 – 22:00;https://maps.google.com/?cid=10196646235996075806;ChIJ-yfGQr6I5AURHrfePLrDgY0;;;;2026-05-08
TIÈDE;61;Matthieu élagage dreux;58 Rue de la Biche, 28100 Dreux, France;07 78 21 63 66;+33 7 78 21 63 66;https://elagage-dreux.com/;Oui;5;91;10;paysagiste;Dreux;10+ photos API (excellent matériel visuel pour Claude) / 91 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux);lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=2212307588691499265;ChIJhxdt81FV4UcRAZnb1Qeysx4;;;;2026-05-08
TIÈDE;60;By Valentin Rivière | Paysages intérieurs et extérieurs;294 Rue de Cornay, 45590 Saint-Cyr-en-Val, France;02 38 88 65 84;+33 2 38 88 65 84;http://www.by-valentin-riviere.fr/;Oui;4.6;48;10;paysagiste;Orléans;10+ photos API (excellent matériel visuel pour Claude) / 48 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.6/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:30 – 12:00, 14:00 – 17:30 | mardi: 08:30 – 12:00, 14:00 – 17:30 | mercredi: 08:30 – 12:00, 14:00 – 17:30;https://maps.google.com/?cid=14591908750380222758;ChIJG9YUc1Pj5EcRJslTfbLfgMo;;;;2026-05-08
TIÈDE;60;Daniel Moquet signe vos allées - Ent. E3M BOUDEAU;Route nationale 151 Zaic Des Fineaux, Route de Diors, 36130 Montierchaume, France;02 54 01 08 85;+33 2 54 01 08 85;https://www.daniel-moquet.com/;Oui;4.6;49;10;paysagiste;Châteauroux;10+ photos API (excellent matériel visuel pour Claude) / 49 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.6/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 13:30 – 17:30 | mardi: 08:00 – 12:00, 13:30 – 17:30 | mercredi: 08:00 – 12:00, 13:30 – 17:30;https://maps.google.com/?cid=14401492303861534803;ChIJF0u1sYQI-0cRU1Awr_Jg3Mc;;;;2026-05-08
TIÈDE;60;Vendome elec;Av. de la Somme, 93290 Tremblay-en-France, France;06 16 87 91 16;+33 6 16 87 91 16;http://vendome-elec.fr/;Oui;5;85;10;électricien;Vendôme;10+ photos API (excellent matériel visuel pour Claude) / 85 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Catégorie artisan confirmée par Google;;https://maps.google.com/?cid=14494798370198788174;ChIJP9ZvlpcX5kcRThicKlLeJ8k;;;;2026-05-08
TIÈDE;60;Daniel Moquet signe vos allées - Ent. Requet;Zone Artisanale les Clorisseaux, 9 Rue des Aigrettes, 45500 Poilly-lez-Gien, France;02 38 46 24 10;+33 2 38 46 24 10;https://www.daniel-moquet.com/;Oui;4;38;10;paysagiste;Gien;10+ photos API (excellent matériel visuel pour Claude) / 38 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.0/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 19:00 | mardi: 08:00 – 19:00 | mercredi: 09:00 – 19:00;https://maps.google.com/?cid=53208752962294341;ChIJifo6gBpc5UcRRVJCMxQJvQA;;;;2026-05-08
TIÈDE;60;DUHO Paysage;156 Rue des Déportés et Internés de la Résistance, 45200 Montargis, France;02 38 92 39 89;+33 2 38 92 39 89;http://duho-paysage.fr/;Oui;4.1;32;10;paysagiste;Montargis;10+ photos API (excellent matériel visuel pour Claude) / 32 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.1/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:30 – 12:30, 14:30 – 17:30 | mardi: 08:30 – 12:30, 14:30 – 17:30 | mercredi: 08:30 – 12:30, 14:30 – 17:30;https://maps.google.com/?cid=15309378245425717061;ChIJxzmgYZeA70cRRV-x0mbWddQ;;;;2026-05-08
TIÈDE;60;Jardiloire Services – Entretien Jardin Élagage Amboise;3 Rue des Ormes, 37530 Nazelles-Négron, France;02 47 57 15 09;+33 2 47 57 15 09;https://www.jardiloire.com/;Oui;4.6;33;10;paysagiste;Amboise;10+ photos API (excellent matériel visuel pour Claude) / 33 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.6/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:30 – 12:00, 13:30 – 18:00 | mardi: 08:30 – 12:00, 13:30 – 18:00 | mercredi: 08:30 – 12:00, 13:30 – 18:00;https://maps.google.com/?cid=7918131790144731576;ChIJ6wbeUZLK_EcRuPlNPOna4m0;;;;2026-05-08
TIÈDE;60;Daniel Moquet signe vos allées - Ent. AF-Aménagements Amboise;ZA La Boitardière, 178 Rue de la Girardière, 37530 Chargé, France;02 47 55 61 53;+33 2 47 55 61 53;https://www.daniel-moquet.com/;Oui;4.4;34;10;paysagiste;Amboise;10+ photos API (excellent matériel visuel pour Claude) / 34 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.4/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 12:00, 14:00 – 18:00 | mardi: 09:00 – 12:00, 14:00 – 18:00 | mercredi: 09:00 – 12:00, 14:00 – 18:00;https://maps.google.com/?cid=16781708810701119485;ChIJFensAR61_EcR_R_iAUCb5Og;;;;2026-05-08
TIÈDE;60;COUANNET PAYSAGE - Paysagiste à Saumur;51 Rue de la Paleine, 49260 Bellevigne-les-Châteaux, France;02 41 50 61 79;+33 2 41 50 61 79;https://www.couannetpaysage.com/;Oui;4.4;46;10;paysagiste;Saumur;10+ photos API (excellent matériel visuel pour Claude) / 46 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.4/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 12:00, 14:00 – 17:00 | mardi: 09:00 – 12:00, 14:00 – 17:00 | mercredi: 09:00 – 12:00, 14:00 – 17:00;https://maps.google.com/?cid=7207473745616969211;ChIJyyqJwkX0B0gR-x10Ty8XBmQ;;;;2026-05-08
